ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4702610,HM308092,04/21/2006 08:30:00 PM,062XX S PARK SHORE EAST CT,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0314,003,5,42,26,1187571,1863918,2006,02/28/2018 03:56:25 PM,41.781684975,-87.58785976,"(41.781684975, -87.58785976)"
4702625,HM308147,02/28/2006 12:00:00 PM,023XX N CLIFTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,COLLEGE/UNIVERSITY RESIDENCE HALL,false,true,1811,018,32,7,11,1168245,1915771,2006,02/28/2018 03:56:25 PM,41.924412074,-87.657216393,"(41.924412074, -87.657216393)"
4702626,HM274428,04/05/2006 11:28:00 PM,065XX S GREEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0723,007,20,68,14,1171761,1861535,2006,02/28/2018 03:56:25 PM,41.775507247,-87.645892552,"(41.775507247, -87.645892552)"
7125128,HR534649,09/13/2009 02:00:00 AM,014XX N FAIRFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1423,014,26,24,14,1157820,1909470,2009,02/28/2018 03:56:25 PM,41.907340808,-87.695694379,"(41.907340808, -87.695694379)"
7125129,HR533254,09/12/2009 01:15:00 PM,005XX W 40TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,VACANT LOT/LAND,false,false,0925,009,11,61,14,1173269,1878045,2009,02/28/2018 03:56:25 PM,41.82077919,-87.63987615,"(41.82077919, -87.63987615)"
7125130,HR534662,09/12/2009 09:00:00 PM,0000X S LEAMINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1533,015,28,25,08B,1142140,1899440,2009,02/28/2018 03:56:25 PM,41.880122703,-87.753543515,"(41.880122703, -87.753543515)"
7125131,HR534559,09/13/2009 10:00:00 AM,004XX S KILBOURN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1131,011,24,26,08A,1146462,1897548,2009,02/28/2018 03:56:25 PM,41.874849612,-87.737721674,"(41.874849612, -87.737721674)"
7125132,HR534680,09/13/2009 11:00:00 AM,006XX S WABASH AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0132,001,2,32,06,1176895,1897492,2009,02/28/2018 03:56:25 PM,41.874062086,-87.625986741,"(41.874062086, -87.625986741)"
7125133,HR534466,09/13/2009 02:00:00 AM,007XX W 118TH ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0524,005,34,53,07,1173354,1826626,2009,02/28/2018 03:56:25 PM,41.679677044,-87.641081971,"(41.679677044, -87.641081971)"
7125134,HR534641,09/13/2009 11:10:00 AM,039XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0214,002,3,38,08B,1178247,1878952,2009,02/28/2018 03:56:25 PM,41.823156373,-87.621587057,"(41.823156373, -87.621587057)"
7125137,HR534627,09/13/2009 11:10:00 AM,008XX E 79TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0624,006,8,44,03,1183393,1852812,2009,02/28/2018 03:56:25 PM,41.751307407,-87.603522607,"(41.751307407, -87.603522607)"
7125139,HR534478,09/13/2009 01:00:00 AM,112XX S WENTWORTH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0522,005,34,49,03,1176936,1830594,2009,02/28/2018 03:56:25 PM,41.690486111,-87.627851381,"(41.690486111, -87.627851381)"
7125140,HR534668,09/13/2009 10:30:00 AM,008XX S STATE ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,0132,001,2,32,06,1176487,1896508,2009,02/28/2018 03:56:25 PM,41.871371147,-87.627514417,"(41.871371147, -87.627514417)"
7125141,HR534600,09/13/2009 10:15:00 AM,006XX W 109TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2233,022,34,49,08B,1173807,1832591,2009,02/28/2018 03:56:25 PM,41.696035936,-87.639247871,"(41.696035936, -87.639247871)"
7125143,HR534543,09/13/2009 08:00:00 AM,038XX W GRENSHAW ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1133,011,24,29,14,1151010,1894766,2009,02/28/2018 03:56:25 PM,41.867127672,-87.721096042,"(41.867127672, -87.721096042)"
7125144,HR534655,09/12/2009 03:00:00 PM,004XX E 33RD ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2122,002,4,35,06,1179504,1883151,2009,02/28/2018 03:56:25 PM,41.834650079,-87.616847182,"(41.834650079, -87.616847182)"
7125145,HR534615,09/12/2009 07:30:00 PM,027XX N CENTRAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,2514,025,30,19,07,1138577,1917476,2009,02/28/2018 03:56:25 PM,41.929680945,-87.766188771,"(41.929680945, -87.766188771)"
4702653,HM307118,04/22/2006 07:00:00 PM,076XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0623,006,6,69,07,1178479,1854351,2006,02/28/2018 03:56:25 PM,41.755643569,-87.621483204,"(41.755643569, -87.621483204)"
7125146,HR534674,09/10/2009 02:00:00 PM,122XX S NORMAL AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0523,005,34,53,06,1175177,1823781,2009,02/28/2018 03:56:25 PM,41.671829524,-87.634493467,"(41.671829524, -87.634493467)"
7125148,HR534632,09/13/2009 11:00:00 AM,051XX W FOSTER AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,ALLEY,true,false,1623,016,45,11,04A,1141270,1934097,2009,02/28/2018 03:56:25 PM,41.975241184,-87.755881068,"(41.975241184, -87.755881068)"
7125152,HR534703,09/12/2009 10:00:00 PM,083XX W CATHERINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1614,016,41,10,14,1119653,1934690,2009,02/28/2018 03:56:25 PM,41.977240779,-87.83536332,"(41.977240779, -87.83536332)"
7125154,HR534541,09/13/2009 10:00:00 AM,072XX S MAY ST,0820,THEFT,$500 AND UNDER,STREET,false,true,0733,007,17,68,06,1169905,1856755,2009,02/28/2018 03:56:25 PM,41.76243084,-87.652835075,"(41.76243084, -87.652835075)"
7125157,HR517872,09/03/2009 02:40:00 PM,044XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1113,011,28,26,18,1146904,1899296,2009,02/28/2018 03:56:25 PM,41.879637902,-87.736054156,"(41.879637902, -87.736054156)"
7125158,HR534642,09/07/2009 03:00:00 PM,057XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0712,007,16,68,08B,1170624,1866784,2009,02/28/2018 03:56:25 PM,41.789935982,-87.649907722,"(41.789935982, -87.649907722)"
7125160,HR534718,09/13/2009 01:00:00 AM,053XX S LATROBE AVE,0810,THEFT,OVER $500,STREET,false,false,0814,008,23,56,06,1142263,1868900,2009,02/28/2018 03:56:25 PM,41.796314231,-87.753848427,"(41.796314231, -87.753848427)"
7125161,HR534702,09/13/2009 12:04:00 PM,062XX S ELIZABETH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0713,007,16,67,14,1169045,1863390,2009,02/28/2018 03:56:25 PM,41.78065674,-87.655795522,"(41.78065674, -87.655795522)"
7125162,HR534714,09/13/2009 08:30:00 AM,135XX S AVENUE K,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,true,0433,004,10,55,14,1202427,1815910,2009,02/28/2018 03:56:25 PM,41.649580977,-87.535027309,"(41.649580977, -87.535027309)"
7125163,HR533276,09/12/2009 02:00:00 PM,054XX W ARDMORE AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1621,016,45,11,06,1139012,1937967,2009,02/28/2018 03:56:25 PM,41.985902248,-87.764090048,"(41.985902248, -87.764090048)"
7125165,HR534533,09/13/2009 09:50:00 AM,020XX N PULASKI RD,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,OTHER,true,false,2525,025,30,20,04B,1149378,1913474,2009,02/28/2018 03:56:25 PM,41.918496184,-87.726601733,"(41.918496184, -87.726601733)"
7125168,HR534596,09/13/2009 10:30:00 AM,058XX S CALUMET AVE,0460,BATTERY,SIMPLE,STREET,true,false,0234,002,20,40,08B,1179481,1866345,2009,02/28/2018 03:56:25 PM,41.788533531,-87.617445268,"(41.788533531, -87.617445268)"
7125169,HR534706,09/13/2009 03:00:00 AM,007XX W EVERGREEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1822,018,27,8,05,1171258,1909218,2009,02/28/2018 03:56:25 PM,41.906364582,-87.646338314,"(41.906364582, -87.646338314)"
7125171,HR517876,09/03/2009 02:55:00 PM,044XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1113,011,28,26,18,1146904,1899296,2009,02/28/2018 03:56:25 PM,41.879637902,-87.736054156,"(41.879637902, -87.736054156)"
7125172,HR534647,09/11/2009 12:05:00 AM,007XX S MAY ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,1213,012,25,28,14,1168905,1896832,2009,02/28/2018 03:56:25 PM,41.872427933,-87.655341235,"(41.872427933, -87.655341235)"
7125173,HR534565,09/13/2009 10:10:00 AM,058XX W 64TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0812,008,13,64,08B,1138595,1861187,2009,02/28/2018 03:56:25 PM,41.775215459,-87.767485674,"(41.775215459, -87.767485674)"
7125175,HR534416,09/13/2009 01:00:00 AM,085XX S SAGINAW AVE,0460,BATTERY,SIMPLE,STREET,true,false,0423,004,7,46,08B,1195312,1848860,2009,02/28/2018 03:56:25 PM,41.740177069,-87.55997625,"(41.740177069, -87.55997625)"
7125179,HR533125,09/12/2009 12:33:00 PM,028XX E 77TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0421,004,7,43,08A,1196813,1854863,2009,02/28/2018 03:56:25 PM,41.756612604,-87.554277751,"(41.756612604, -87.554277751)"
7125180,HR534648,09/13/2009 11:25:00 AM,080XX S MUSKEGON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0422,004,7,46,08A,1196565,1852179,2009,02/28/2018 03:56:25 PM,41.74925367,-87.555275558,"(41.74925367, -87.555275558)"
7125181,HR531195,09/11/2009 01:10:00 PM,087XX S EXCHANGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0423,004,10,46,08B,1197281,1847639,2009,02/28/2018 03:56:25 PM,41.736777767,-87.552802808,"(41.736777767, -87.552802808)"
4702712,HM308302,04/23/2006 03:00:00 PM,015XX N ROCKWELL ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,1423,014,26,24,18,1158795,1910160,2006,02/28/2018 03:56:25 PM,41.909214279,-87.692093818,"(41.909214279, -87.692093818)"
7125182,HR532435,09/12/2009 06:45:00 PM,016XX E 67TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0332,003,5,43,05,1188309,1860884,2009,02/28/2018 03:56:25 PM,41.773341845,-87.585250879,"(41.773341845, -87.585250879)"
7125183,HR534516,09/12/2009 02:00:00 PM,005XX N LAWLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1532,015,28,25,08B,1142606,1903006,2009,02/28/2018 03:56:25 PM,41.88989959,-87.751743655,"(41.88989959, -87.751743655)"
7125184,HR519330,09/04/2009 11:22:00 AM,072XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0324,003,8,43,08B,1188788,1857351,2009,02/28/2018 03:56:25 PM,41.76363555,-87.583607896,"(41.76363555, -87.583607896)"
7125185,HR534618,09/13/2009 10:50:00 AM,022XX E 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0331,003,5,43,14,1192232,1858984,2009,02/28/2018 03:56:25 PM,41.768033563,-87.570932076,"(41.768033563, -87.570932076)"
7125186,HR534439,09/12/2009 02:00:00 PM,076XX S SOUTH CHICAGO AVE,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,0411,004,5,45,06,1186357,1854748,2009,02/28/2018 03:56:25 PM,41.756550472,-87.592600053,"(41.756550472, -87.592600053)"
7125189,HR533306,09/12/2009 02:30:00 PM,082XX S EXCHANGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0423,004,7,46,14,1197261,1850751,2009,02/28/2018 03:56:25 PM,41.745317833,-87.552772666,"(41.745317833, -87.552772666)"
7125192,HR534742,09/13/2009 09:00:00 AM,037XX N KEDVALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1731,017,38,16,14,1148177,1924711,2009,02/28/2018 03:56:25 PM,41.949354732,-87.730724151,"(41.949354732, -87.730724151)"
7125193,HR534727,09/13/2009 11:45:00 AM,083XX S RACINE AVE,0810,THEFT,OVER $500,STREET,false,false,0613,006,21,71,06,1169774,1849484,2009,02/28/2018 03:56:25 PM,41.742481089,-87.653525774,"(41.742481089, -87.653525774)"
7125194,HR534761,09/13/2009 12:17:00 PM,045XX N KEDZIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SMALL RETAIL STORE,false,false,1724,017,33,14,26,1154235,1929892,2009,02/28/2018 03:56:25 PM,41.963452698,-87.7083168,"(41.963452698, -87.7083168)"
7125195,HR523971,09/07/2009 09:45:00 AM,012XX N ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1424,014,1,24,08B,1165505,1908149,2009,02/28/2018 03:56:25 PM,41.903555662,-87.66750169,"(41.903555662, -87.66750169)"
7125196,HR534582,09/13/2009 02:40:00 AM,028XX N DAWSON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1412,014,35,21,14,1153098,1919000,2009,02/28/2018 03:56:25 PM,41.933586952,-87.712787129,"(41.933586952, -87.712787129)"
7125197,HR534764,09/13/2009 10:45:00 AM,112XX S STATE ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0522,005,34,49,06,1178248,1830627,2009,02/28/2018 03:56:25 PM,41.690547081,-87.623047109,"(41.690547081, -87.623047109)"
7125200,HR534758,09/12/2009 06:00:00 PM,046XX S INDIANA AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0221,002,3,38,08B,1178377,1874403,2009,02/28/2018 03:56:25 PM,41.81067058,-87.621248438,"(41.81067058, -87.621248438)"
7125201,HR534744,09/12/2009 09:30:00 PM,007XX E 95TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,false,true,0633,006,9,49,26,1182788,1842137,2009,02/28/2018 03:56:25 PM,41.722028062,-87.606070176,"(41.722028062, -87.606070176)"
7125202,HR532849,09/12/2009 09:35:00 AM,012XX S KOMENSKY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1011,010,24,29,08B,1149581,1894012,2009,02/28/2018 03:56:25 PM,41.865086454,-87.726361713,"(41.865086454, -87.726361713)"
7125203,HR534501,09/13/2009 09:15:00 AM,018XX S HARDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1014,010,24,29,14,1150350,1890669,2009,02/28/2018 03:56:25 PM,41.855897908,-87.723625826,"(41.855897908, -87.723625826)"
7125204,HR534772,09/13/2009 12:00:00 PM,0000X S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0123,001,42,32,06,1177317,1900258,2009,02/28/2018 03:56:25 PM,41.881642592,-87.624353482,"(41.881642592, -87.624353482)"
7125205,HR534585,09/13/2009 10:25:00 AM,013XX W 111TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,true,2234,022,34,75,05,1169358,1830825,2009,02/28/2018 03:56:25 PM,41.691286974,-87.655588179,"(41.691286974, -87.655588179)"
7125206,HR534695,09/13/2009 10:45:00 AM,059XX S WOLCOTT AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,true,0714,007,15,67,03,1164702,1865377,2009,02/28/2018 03:56:25 PM,41.786202124,-87.671661731,"(41.786202124, -87.671661731)"
7125207,HR534723,09/11/2009 04:30:00 PM,083XX S HERMITAGE AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0614,006,18,71,06,1166131,1849358,2009,02/28/2018 03:56:25 PM,41.742213525,-87.666877358,"(41.742213525, -87.666877358)"
7125208,HR534735,09/13/2009 06:30:00 AM,067XX S BLACKSTONE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0332,003,5,43,06,1187364,1860445,2009,02/28/2018 03:56:25 PM,41.772159696,-87.588728909,"(41.772159696, -87.588728909)"
7125209,HR534568,09/11/2009 05:30:00 AM,106XX S GREEN BAY AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,true,0432,004,10,52,06,1200524,1835053,2009,02/28/2018 03:56:25 PM,41.702159453,-87.541345957,"(41.702159453, -87.541345957)"
7125211,HR534757,09/12/2009 10:00:00 PM,016XX N SPAULDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1422,014,26,23,14,1153893,1910664,2009,02/28/2018 03:56:25 PM,41.910696449,-87.710088179,"(41.910696449, -87.710088179)"
7125213,HR533281,09/12/2009 01:00:00 PM,003XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1213,012,27,28,14,1170781,1898703,2009,02/28/2018 03:56:25 PM,41.877521223,-87.648398839,"(41.877521223, -87.648398839)"
7125215,HR534789,09/12/2009 08:00:00 PM,027XX N MARSHFIELD AVE,0810,THEFT,OVER $500,STREET,false,false,1931,019,32,7,06,1164863,1918224,2009,02/28/2018 03:56:25 PM,41.931215751,-87.669573467,"(41.931215751, -87.669573467)"
7125216,HR534737,09/12/2009 10:00:00 PM,016XX N ELSTON AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,GAS STATION,true,false,1433,014,32,24,07,1166862,1910908,2009,02/28/2018 03:56:25 PM,41.911097525,-87.662437879,"(41.911097525, -87.662437879)"
7125217,HR534682,09/13/2009 10:00:00 AM,013XX W 78TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0612,006,17,71,08B,1168951,1853048,2009,02/28/2018 03:56:25 PM,41.752278997,-87.656438527,"(41.752278997, -87.656438527)"
7125218,HR534719,09/13/2009 12:00:00 PM,038XX W 60TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,0822,008,13,65,24,1151703,1864541,2009,02/28/2018 03:56:25 PM,41.784172636,-87.719344907,"(41.784172636, -87.719344907)"
7125219,HR534587,09/11/2009 08:13:00 PM,106XX S GREEN BAY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0432,004,10,52,26,1200524,1835053,2009,02/28/2018 03:56:25 PM,41.702159453,-87.541345957,"(41.702159453, -87.541345957)"
7125221,HR534831,09/13/2009 12:20:00 PM,026XX S RIDGEWAY AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1031,010,22,30,24,1151795,1886263,2009,02/28/2018 03:56:25 PM,41.843779027,-87.718437722,"(41.843779027, -87.718437722)"
7125223,HR534726,09/13/2009 12:15:00 PM,055XX W NORTH AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,2532,025,37,25,18,1138932,1910082,2009,02/28/2018 03:56:25 PM,41.909384533,-87.765064273,"(41.909384533, -87.765064273)"
7125224,HR534806,09/13/2009 01:10:00 PM,0000X S FRANCISCO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1124,011,2,27,18,1157073,1899766,2009,02/28/2018 03:56:25 PM,41.880727359,-87.698702116,"(41.880727359, -87.698702116)"
7125227,HR534807,09/13/2009 01:30:00 PM,068XX S EMERALD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0723,007,6,68,18,1172512,1859609,2009,02/28/2018 03:56:25 PM,41.77020557,-87.643196134,"(41.77020557, -87.643196134)"
7125229,HR534007,09/12/2009 11:30:00 AM,012XX W HOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2433,024,48,77,05,1166898,1940980,2009,02/28/2018 03:56:25 PM,41.993615594,-87.661439531,"(41.993615594, -87.661439531)"
7125230,HR531527,09/11/2009 01:00:00 PM,002XX N KOSTNER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1113,011,28,26,14,1147024,1900783,2009,02/28/2018 03:56:25 PM,41.883716109,-87.735575499,"(41.883716109, -87.735575499)"
7125232,HR534820,09/12/2009 09:30:00 PM,070XX W GRACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1632,016,36,17,07,1128576,1924446,2009,02/28/2018 03:56:25 PM,41.948983107,-87.802781888,"(41.948983107, -87.802781888)"
7125233,HR534775,09/13/2009 12:10:00 PM,0000X W 69TH ST,0870,THEFT,POCKET-PICKING,SIDEWALK,true,false,0731,007,6,69,06,1177279,1859276,2009,02/28/2018 03:56:25 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
7125234,HR534595,09/12/2009 10:30:00 PM,086XX S LOOMIS BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0614,006,21,71,06,1168503,1847560,2009,02/28/2018 03:56:25 PM,41.737228818,-87.658238033,"(41.737228818, -87.658238033)"
7125235,HR533315,09/11/2009 10:00:00 AM,023XX W BLOOMINGDALE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1434,014,1,22,05,1160598,1911926,2009,02/28/2018 03:56:25 PM,41.914023137,-87.685421397,"(41.914023137, -87.685421397)"
7125236,HR534845,09/12/2009 06:00:00 PM,048XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,0931,009,20,61,14,1166488,1872657,2009,02/28/2018 03:56:25 PM,41.806141408,-87.6649058,"(41.806141408, -87.6649058)"
7125237,HR534841,09/12/2009 10:00:00 PM,057XX N MENARD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1622,016,45,11,08A,1136554,1937749,2009,02/28/2018 03:56:25 PM,41.98534851,-87.77313585,"(41.98534851, -87.77313585)"
7125238,HR534574,09/13/2009 07:45:00 AM,007XX E 88TH PL,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,true,0632,006,6,44,08A,1182769,1846461,2009,02/28/2018 03:56:25 PM,41.733894065,-87.606005944,"(41.733894065, -87.606005944)"
7125239,HR534839,09/13/2009 11:00:00 AM,050XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2533,025,31,19,06,1142528,1912830,2009,02/28/2018 03:56:25 PM,41.916859207,-87.751785528,"(41.916859207, -87.751785528)"
7125240,HR534849,09/12/2009 12:00:00 PM,026XX N NEVA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2512,025,36,18,26,1127973,1916770,2009,02/28/2018 03:56:25 PM,41.927929456,-87.805172302,"(41.927929456, -87.805172302)"
7125241,HR534817,09/13/2009 12:00:00 PM,015XX N LA SALLE DR,0810,THEFT,OVER $500,STREET,false,false,1821,018,42,8,06,1174848,1910583,2009,02/28/2018 03:56:25 PM,41.910030552,-87.633110053,"(41.910030552, -87.633110053)"
7125242,HR533579,09/11/2009 07:30:00 PM,032XX W MADISON ST,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,1123,011,28,27,06,1154889,1899837,2009,02/28/2018 03:56:25 PM,41.880966228,-87.706719713,"(41.880966228, -87.706719713)"
7125243,HR534796,09/12/2009 10:30:00 PM,034XX N MONTICELLO AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1732,017,35,21,08B,1151451,1922528,2009,02/28/2018 03:56:25 PM,41.943300617,-87.718746857,"(41.943300617, -87.718746857)"
7125245,HR534692,09/13/2009 11:11:00 AM,022XX S CALIFORNIA AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1033,010,12,30,24,1158040,1889185,2009,02/28/2018 03:56:25 PM,41.851672339,-87.695440063,"(41.851672339, -87.695440063)"
7125246,HR531571,09/10/2009 08:00:00 PM,015XX S PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1012,010,24,29,08B,1149968,1892166,2009,02/28/2018 03:56:25 PM,41.860013292,-87.724989035,"(41.860013292, -87.724989035)"
7125247,HR534729,09/13/2009 12:00:00 PM,074XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0733,007,17,68,18,1172254,1855557,2009,02/28/2018 03:56:25 PM,41.759092063,-87.644260839,"(41.759092063, -87.644260839)"
7125250,HR531796,09/04/2009 12:01:00 AM,012XX N MILWAUKEE AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,1433,014,1,24,10,1165668,1908175,2009,02/28/2018 03:56:25 PM,41.903623535,-87.666902214,"(41.903623535, -87.666902214)"
7125251,HR531641,09/11/2009 04:15:00 PM,034XX W MADISON ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1123,011,28,27,04B,1153544,1899807,2009,02/28/2018 03:56:25 PM,41.880910746,-87.711659284,"(41.880910746, -87.711659284)"
7125252,HR534834,09/13/2009 01:40:00 PM,066XX S HALSTED ST,0460,BATTERY,SIMPLE,STREET,false,false,0723,007,6,68,08B,1172118,1860614,2009,02/28/2018 03:56:25 PM,41.772972076,-87.644610871,"(41.772972076, -87.644610871)"
7125254,HR531390,09/11/2009 12:01:00 AM,056XX S MARSHFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0715,007,15,67,05,1166307,1867211,2009,02/28/2018 03:56:25 PM,41.791200801,-87.665724773,"(41.791200801, -87.665724773)"
7125255,HR534885,09/11/2009 10:00:00 AM,058XX S WOODLAWN AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,2133,002,5,41,06,1185217,1866625,2009,02/28/2018 03:56:25 PM,41.789168887,-87.596404915,"(41.789168887, -87.596404915)"
7125257,HR534804,09/13/2009 10:30:00 AM,015XX W 71ST PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0734,007,17,67,05,1167185,1857310,2009,02/28/2018 03:56:25 PM,41.764012449,-87.66278842,"(41.764012449, -87.66278842)"
